Date,Max Temperature (F),Min Temperature (F),Humidity (%),Weather,Description,Rainfall (mm),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Clouds (%)
06/17/2024 19:00:00,74.62,66.61,90,Rain,moderate rain,3.35,1006,3.09,180,75
06/17/2024 20:00:00,71.62,65.61,90,Rain,heavy intensity rain,5.84,1007,2.57,180,75
06/17/2024 21:00:00,67.8,64.02,93,Rain,moderate rain,3.58,1007,2.57,120,75
06/17/2024 22:00:00,67.78,64.74,92,Rain,moderate rain,3.87,1007,2.06,50,75
06/17/2024 23:00:00,67.78,64.62,93,Rain,shower rain,4.47,1006,1.54,20,75
06/18/2024 00:00:00,67.78,64.74,94,Rain,heavy intensity rain,6.48,1007,3.09,20,75
06/18/2024 01:00:00,67.78,64.26,94,Mist,mist,6.48,1006,4.63,350,75
06/18/2024 02:00:00,67.78,64.74,95,Mist,mist,6.83,1006,3.6,10,75
06/18/2024 03:00:00,67.78,64.65,96,Rain,shower rain,3.32,1005,4.63,340,75
06/18/2024 04:00:00,68.63,64.31,95,Rain,heavy intensity rain,15.76,1004,5.66,20,75
06/18/2024 05:00:00,67.78,63.75,95,Rain,shower rain,5.62,1004,3.13,155,75
06/18/2024 06:00:00,67.66,63.75,95,Rain,heavy intensity shower rain,9.45,1003,4.63,20,75
06/18/2024 07:00:00,67.78,64.62,95,Rain,shower rain,4.6,1003,5.14,10,75
06/18/2024 08:00:00,67.66,63.75,95,Rain,shower rain,4.86,1003,4.12,330,75
06/18/2024 09:00:00,67.62,64.62,97,Rain,shower rain,2.73,1003,5.14,350,75
06/18/2024 10:00:00,67.62,63.75,95,Rain,light intensity shower rain,2.05,1003,4.63,360,75
06/18/2024 11:00:00,67.66,64.62,94,Rain,light intensity shower rain,5.51,1003,4.63,350,75
06/18/2024 12:00:00,68.63,64.62,94,Rain,light rain,0.54,1003,4.12,350,75
06/18/2024 13:00:00,69.62,64.62,93,Rain,moderate rain,1.18,1004,3.09,330,75
06/18/2024 14:00:00,69.62,64.62,93,Rain,light rain,0.12,1003,3.09,310,75
06/18/2024 15:00:00,69.62,63.61,92,Clouds,broken clouds,0.0,1003,2.06,330,75
06/18/2024 16:00:00,68.63,63.61,94,Clear,clear sky,0.0,1003,1.54,270,0
06/18/2024 17:00:00,68.63,62.62,94,Clear,clear sky,0.0,1004,3.09,270,0
06/18/2024 18:00:00,69.62,61.61,94,Clear,clear sky,0.0,1004,2.57,290,0
06/18/2024 19:00:00,67.62,60.75,95,Clouds,broken clouds,0.0,1004,2.06,270,75
06/18/2024 20:00:00,66.63,60.8,94,Clear,clear sky,0.0,1005,1.03,290,0
06/18/2024 21:00:00,69.55,62.46,93,Clear,clear sky,0.0,1006,1.54,310,0
06/18/2024 22:00:00,72.79,65.75,83,Clouds,few clouds,0.0,1007,1.03,0,20
06/18/2024 23:00:00,76.78,69.75,76,Clouds,few clouds,0.0,1007,1.54,70,20
06/19/2024 00:00:00,81.59,72.66,65,Clear,clear sky,0.0,1008,2.06,80,0
06/19/2024 01:00:00,84.58,74.66,58,Clouds,few clouds,0.0,1007,2.06,90,20
06/19/2024 02:00:00,86.59,76.62,52,Clouds,few clouds,0.0,1007,2.57,90,20
06/19/2024 03:00:00,87.75,77.67,49,Clouds,few clouds,0.0,1007,2.06,90,20
06/19/2024 04:00:00,86.81,81.66,50,Clouds,few clouds,0.0,1007,3.09,110,20
06/19/2024 05:00:00,90.55,81.66,48,Clouds,scattered clouds,0.0,1007,2.06,120,40
06/19/2024 06:00:00,88.81,81.66,47,Clouds,scattered clouds,0.0,1007,3.09,120,40
06/19/2024 07:00:00,87.66,81.66,53,Clouds,broken clouds,0.0,1006,6.17,180,75
06/19/2024 08:00:00,85.8,81.25,56,Clouds,broken clouds,0.0,1006,7.72,200,75
06/19/2024 09:00:00,84.58,78.62,56,Clouds,few clouds,0.0,1007,7.2,200,20
06/19/2024 10:00:00,82.54,75.61,57,Clouds,few clouds,0.0,1007,8.23,210,20
06/19/2024 11:00:00,81.55,74.25,61,Clouds,few clouds,0.0,1008,5.14,200,20
06/19/2024 12:00:00,80.55,73.62,62,Clouds,few clouds,0.0,1008,5.66,200,20
06/19/2024 13:00:00,78.55,72.61,67,Clouds,few clouds,0.0,1009,5.14,200,20
06/19/2024 14:00:00,75.63,71.62,67,Clear,clear sky,0.0,1009,4.12,180,0
06/19/2024 15:00:00,75.63,70.61,71,Clear,clear sky,0.0,1008,4.12,180,0
06/19/2024 16:00:00,74.64,68.61,77,Clouds,few clouds,0.0,1008,3.6,170,20
06/19/2024 17:00:00,74.64,66.74,82,Clouds,scattered clouds,0.0,1008,4.63,180,40
06/19/2024 18:00:00,76.55,67.6,83,Clouds,scattered clouds,0.0,1009,4.63,210,40
06/19/2024 19:00:00,73.63,66.61,85,Clouds,broken clouds,0.0,1009,3.6,200,75
06/19/2024 20:00:00,73.63,65.75,83,Clouds,broken clouds,0.0,1009,4.12,210,75
06/19/2024 21:00:00,75.54,68.61,80,Clouds,broken clouds,0.0,1010,3.09,240,75
06/19/2024 22:00:00,78.78,69.04,72,Clouds,broken clouds,0.0,1010,2.57,270,75
06/19/2024 23:00:00,78.64,74.05,67,Clouds,broken clouds,0.0,1010,3.09,210,75
06/20/2024 00:00:00,81.64,77.67,66,Clouds,broken clouds,0.0,1010,6.17,180,75
06/20/2024 01:00:00,82.8,77.67,64,Clouds,broken clouds,0.0,1009,5.66,190,75
06/20/2024 02:00:00,84.65,79.61,63,Clouds,broken clouds,0.0,1009,5.66,180,75
06/20/2024 03:00:00,86.67,79.66,58,Clouds,broken clouds,0.0,1009,7.2,180,75
06/20/2024 04:00:00,86.67,79.66,58,Clouds,broken clouds,0.0,1008,6.69,170,75
06/20/2024 05:00:00,86.56,79.66,62,Clouds,broken clouds,0.0,1008,7.72,180,75
06/20/2024 06:00:00,85.59,78.42,60,Clouds,broken clouds,0.0,1008,9.26,180,75
06/20/2024 07:00:00,83.8,77.67,66,Clouds,broken clouds,0.0,1008,8.23,180,75
06/20/2024 08:00:00,82.58,76.62,67,Clouds,broken clouds,0.0,1008,8.75,180,75
06/20/2024 09:00:00,80.58,76.62,71,Rain,light rain,0.13,1007,8.75,180,75
06/20/2024 10:00:00,78.58,74.66,76,Clouds,broken clouds,0.0,1007,8.23,190,75
06/20/2024 11:00:00,76.66,73.74,78,Clouds,broken clouds,0.0,1008,7.72,190,75
06/20/2024 12:00:00,76.64,72.75,78,Clouds,broken clouds,0.0,1008,5.66,190,75
06/20/2024 13:00:00,75.79,73.62,78,Rain,light rain,0.74,1008,7.2,190,75
06/20/2024 14:00:00,75.63,72.05,80,Rain,heavy intensity rain,13.07,1008,7.2,190,75
06/20/2024 15:00:00,77.56,71.62,81,Rain,light rain,0.53,1007,6.69,200,75
06/20/2024 16:00:00,74.82,70.61,81,Clouds,broken clouds,0.0,1007,6.17,200,75
06/20/2024 17:00:00,74.64,70.61,81,Clouds,broken clouds,0.0,1006,5.66,200,75
06/20/2024 18:00:00,74.64,69.62,83,Clouds,broken clouds,0.0,1006,5.14,190,75
06/20/2024 19:00:00,74.64,69.62,85,Clouds,broken clouds,0.0,1006,5.66,200,75
06/20/2024 20:00:00,76.55,68.76,86,Rain,heavy intensity rain,5.96,1006,5.66,180,75
06/20/2024 21:00:00,74.64,69.75,86,Rain,heavy intensity rain,7.09,1006,4.63,180,75
06/20/2024 22:00:00,75.63,70.05,87,Rain,heavy intensity rain,7.49,1006,4.12,180,75
06/20/2024 23:00:00,74.64,70.5,90,Rain,heavy intensity rain,7.09,1006,3.09,180,75
06/21/2024 00:00:00,74.64,70.5,88,Rain,moderate rain,3.99,1006,4.12,180,100
06/21/2024 01:00:00,73.63,68.25,86,Rain,shower rain,5.62,1006,5.14,210,75
06/21/2024 02:00:00,71.62,66.25,90,Rain,shower rain,8.18,1005,5.66,160,75
06/21/2024 03:00:00,68.63,65.1,91,Rain,shower rain,6.48,1004,7.2,70,75
06/21/2024 04:00:00,67.05,63.95,93,Rain,shower rain,3.87,1004,5.66,10,75
06/21/2024 05:00:00,67.05,62.46,94,Rain,shower rain,4.86,1002,9.77,40,75
06/21/2024 06:00:00,67.05,63.55,93,Rain,light intensity shower rain,7.09,1001,9.26,10,75
06/21/2024 07:00:00,66.9,63.66,94,Rain,light intensity shower rain,6.48,1001,10.29,350,75
06/21/2024 08:00:00,66.78,64.26,96,Clouds,broken clouds,0.0,1001,5.66,340,75
06/21/2024 09:00:00,67.66,63.75,93,Clouds,broken clouds,0.0,1001,9.77,350,75
06/21/2024 10:00:00,69.04,63.75,92,Clouds,broken clouds,0.0,1001,8.75,340,75
06/21/2024 11:00:00,69.42,65.55,89,Clouds,broken clouds,0.0,1002,7.72,360,75
06/21/2024 12:00:00,69.62,64.62,88,Clouds,broken clouds,0.0,1003,6.69,330,75
06/21/2024 13:00:00,69.42,63.75,86,Clouds,broken clouds,0.0,1004,6.17,340,75
06/21/2024 14:00:00,68.65,62.74,87,Clouds,few clouds,0.0,1004,6.17,300,20
06/21/2024 15:00:00,68.65,61.75,88,Clear,clear sky,0.0,1004,4.63,310,0
06/21/2024 16:00:00,69.55,61.61,85,Clear,clear sky,0.0,1004,4.12,320,0
06/21/2024 17:00:00,67.64,60.75,87,Clear,clear sky,0.0,1004,3.6,270,0
06/21/2024 18:00:00,66.63,59.76,88,Clear,clear sky,0.0,1005,4.63,320,0
06/21/2024 19:00:00,66.63,59.76,87,Clear,clear sky,0.0,1006,3.6,330,0
06/21/2024 20:00:00,66.63,59.76,90,Clear,clear sky,0.0,1006,2.57,260,0
06/21/2024 21:00:00,69.55,60.75,84,Clear,clear sky,0.0,1006,2.57,260,0
06/21/2024 22:00:00,71.55,67.05,74,Clear,clear sky,0.0,1007,2.57,260,0
06/21/2024 23:00:00,77.76,71.26,61,Clear,clear sky,0.0,1007,1.54,0,0
06/22/2024 00:00:00,81.59,74.66,54,Clear,clear sky,0.0,1007,2.57,180,0
06/22/2024 01:00:00,81.55,77.67,51,Clouds,broken clouds,0.0,1007,5.14,180,75
06/22/2024 02:00:00,83.8,80.22,48,Clear,clear sky,0.0,1006,5.66,190,0
06/22/2024 03:00:00,84.79,79.66,53,Clear,clear sky,0.0,1006,6.69,180,0
06/22/2024 04:00:00,87.8,79.66,57,Clouds,broken clouds,0.0,1006,7.2,180,75
06/22/2024 05:00:00,87.66,83.25,51,Clouds,overcast clouds,0.0,1004,4.02,180,100
06/22/2024 06:00:00,86.79,80.22,55,Clouds,broken clouds,0.0,1005,8.23,180,75
06/22/2024 07:00:00,85.59,81.55,53,Clouds,broken clouds,0.0,1005,8.75,190,75
06/22/2024 08:00:00,84.65,79.66,56,Clouds,broken clouds,0.0,1005,8.23,190,75
06/22/2024 09:00:00,83.55,77.67,63,Clouds,broken clouds,0.0,1005,7.2,180,75
06/22/2024 10:00:00,82.54,76.75,63,Clouds,broken clouds,0.0,1005,7.2,180,75
06/22/2024 11:00:00,81.05,75.74,59,Clouds,broken clouds,0.0,1006,6.17,190,75
06/22/2024 12:00:00,79.65,76.75,57,Clouds,broken clouds,0.0,1006,6.17,210,75
06/22/2024 13:00:00,79.65,75.58,53,Rain,heavy intensity rain,5.62,1006,6.69,210,75
06/22/2024 14:00:00,78.78,74.61,54,Rain,moderate rain,3.16,1006,8.23,220,75
06/22/2024 15:00:00,78.55,72.64,56,Rain,moderate rain,1.89,1005,8.75,210,75
06/22/2024 16:00:00,76.64,73.62,59,Rain,heavy intensity rain,5.31,1004,5.66,200,75
06/22/2024 17:00:00,75.63,70.66,67,Rain,heavy intensity rain,4.38,1004,6.17,180,75
06/22/2024 18:00:00,73.02,70.56,85,Rain,light intensity shower rain,6.14,1003,6.17,180,75
06/22/2024 19:00:00,72.64,70.56,89,Rain,light intensity shower rain,4.49,1002,5.66,170,75
06/22/2024 20:00:00,72.05,68.67,90,Rain,light intensity shower rain,6.83,1002,8.23,190,75
06/22/2024 21:00:00,70.84,67.75,95,Rain,light intensity shower rain,5.16,1001,5.66,170,75
06/22/2024 22:00:00,70.81,68.61,96,Rain,light intensity shower rain,5.96,1000,2.57,120,75
06/22/2024 23:00:00,70.81,66.61,96,Rain,shower rain,4.6,999,4.12,100,75
06/23/2024 00:00:00,71.22,67.6,95,Mist,mist,0.0,999,4.63,330,75
06/23/2024 01:00:00,72.79,67.66,95,Rain,light intensity shower rain,3.45,998,4.12,330,75
06/23/2024 02:00:00,74.62,67.66,94,Rain,light intensity shower rain,7.09,998,6.17,300,75
06/23/2024 03:00:00,74.79,70.65,90,Clouds,broken clouds,0.0,998,4.12,300,75
06/23/2024 04:00:00,76.55,72.25,87,Rain,heavy intensity rain,4.6,998,3.09,360,75
06/23/2024 05:00:00,76.55,72.66,86,Rain,moderate rain,3.99,997,2.06,110,75
06/23/2024 06:00:00,75.74,72.66,89,Rain,light intensity shower rain,4.38,997,2.06,130,75
06/23/2024 07:00:00,74.79,71.65,90,Rain,light intensity shower rain,3.37,996,2.57,30,75
06/23/2024 08:00:00,75.61,72.55,91,Rain,heavy intensity rain,6.48,996,3.09,60,75
06/23/2024 09:00:00,74.62,70.66,91,Rain,light intensity shower rain,4.21,996,3.6,30,75
06/23/2024 10:00:00,74.62,70.66,93,Rain,light intensity shower rain,2.49,996,3.6,350,75
06/23/2024 11:00:00,74.62,70.66,92,Clouds,broken clouds,0.0,997,3.6,330,75
06/23/2024 12:00:00,73.62,70.66,92,Clouds,broken clouds,0.0,998,3.6,340,75
06/23/2024 13:00:00,73.62,70.66,91,Rain,light rain,0.12,997,1.54,340,75
06/23/2024 14:00:00,73.62,69.66,92,Rain,light rain,0.18,997,0.51,0,75
06/23/2024 15:00:00,73.62,69.66,92,Clouds,broken clouds,0.0,997,1.54,160,75
06/23/2024 16:00:00,73.62,69.66,93,Clouds,broken clouds,0.0,997,0.51,0,75
06/23/2024 17:00:00,73.62,68.67,92,Rain,light rain,0.48,996,2.06,30,75
06/23/2024 18:00:00,75.54,68.67,92,Clouds,broken clouds,0.0,996,3.09,30,75
06/23/2024 19:00:00,74.62,68.67,92,Clouds,broken clouds,0.0,997,3.09,360,75
06/23/2024 20:00:00,74.62,69.62,92,Clouds,broken clouds,0.0,997,1.03,0,75
06/23/2024 21:00:00,74.55,70.61,91,Clouds,broken clouds,0.0,998,0.51,0,75
06/23/2024 22:00:00,75.61,71.65,90,Clouds,broken clouds,0.0,998,2.06,350,75
06/23/2024 23:00:00,80.74,74.05,80,Clouds,broken clouds,0.0,999,1.54,60,75
06/24/2024 00:00:00,84.58,76.62,75,Clouds,broken clouds,0.0,1000,2.06,90,75
06/24/2024 01:00:00,87.8,77.67,71,Clouds,scattered clouds,0.0,999,3.09,160,40
06/24/2024 02:00:00,90.25,80.22,66,Clouds,broken clouds,0.0,1000,2.57,180,75
06/24/2024 03:00:00,93.11,87.55,57,Clouds,broken clouds,0.0,999,1.03,0,75
06/24/2024 04:00:00,95.76,89.22,58,Clouds,broken clouds,0.0,999,4.63,180,75
06/24/2024 05:00:00,96.8,87.58,57,Clouds,scattered clouds,0.0,999,3.58,158,44
06/24/2024 06:00:00,94.05,89.22,57,Clouds,broken clouds,0.0,999,6.69,190,75
06/24/2024 07:00:00,93.65,85.59,57,Rain,light rain,0.72,999,1.34,135,100
06/24/2024 08:00:00,92.55,83.59,60,Clouds,overcast clouds,0.0,999,3.13,172,100
06/24/2024 09:00:00,91.54,81.59,68,Clouds,broken clouds,0.0,1000,7.2,180,75
06/24/2024 10:00:00,89.55,79.66,71,Rain,light rain,0.46,1000,7.2,170,75
06/24/2024 11:00:00,87.04,77.67,75,Clouds,broken clouds,0.0,1000,8.23,180,75
06/24/2024 12:00:00,85.78,79.56,75,Rain,moderate rain,1.4,1001,7.2,190,0
06/24/2024 13:00:00,84.54,76.75,78,Clear,clear sky,0.0,1002,6.17,190,0
06/24/2024 14:00:00,82.8,76.62,81,Clear,clear sky,0.0,1002,6.69,190,0
06/24/2024 15:00:00,82.54,76.55,83,Clear,clear sky,0.0,1003,2.06,230,0
06/24/2024 16:00:00,80.26,76.55,83,Clear,clear sky,0.0,1003,2.24,22,0
06/24/2024 17:00:00,80.62,76.55,86,Clear,clear sky,0.0,1003,2.57,10,0
06/24/2024 18:00:00,79.59,76.55,88,Clear,clear sky,0.0,1003,2.57,10,0
06/24/2024 19:00:00,81.55,74.66,89,Clear,clear sky,0.0,1004,1.54,60,0
06/24/2024 20:00:00,78.64,75.65,87,Clouds,broken clouds,0.0,1004,1.54,260,75
06/24/2024 21:00:00,81.55,76.66,83,Clouds,broken clouds,0.0,1005,1.54,200,75
06/24/2024 22:00:00,81.59,78.62,79,Clouds,overcast clouds,0.0,1005,0.89,77,88
06/24/2024 23:00:00,83.55,79.66,77,Clouds,overcast clouds,0.0,1005,0.89,143,90
06/25/2024 00:00:00,85.75,80.74,73,Clouds,overcast clouds,0.0,1004,1.34,290,90
06/25/2024 01:00:00,87.55,80.58,70,Clouds,broken clouds,0.0,1004,2.24,319,74
06/25/2024 02:00:00,90.59,83.59,66,Clouds,broken clouds,0.0,1004,1.34,335,82
06/25/2024 03:00:00,91.62,86.59,65,Clouds,overcast clouds,0.0,1003,2.68,180,87
06/25/2024 04:00:00,91.58,87.26,59,Clouds,overcast clouds,0.0,1003,1.34,23,89
06/25/2024 05:00:00,90.59,86.59,59,Rain,moderate rain,3.16,1003,2.24,151,91
06/25/2024 06:00:00,91.63,85.59,56,Clouds,overcast clouds,0.0,1002,1.34,135,94
06/25/2024 07:00:00,91.58,85.59,56,Clouds,overcast clouds,0.1,1002,1.34,216,100
06/25/2024 08:00:00,91.54,82.58,62,Clouds,overcast clouds,0.0,1002,1.34,157,100
06/25/2024 09:00:00,88.81,83.59,64,Clouds,overcast clouds,0.0,1002,1.34,136,100
06/25/2024 10:00:00,87.8,82.54,66,Clouds,overcast clouds,0.0,1003,0.89,155,100
06/25/2024 11:00:00,86.81,81.55,69,Clouds,overcast clouds,0.0,1004,0.89,158,97
06/25/2024 12:00:00,85.8,79.75,71,Clouds,overcast clouds,0.0,1004,0.45,100,96
06/25/2024 13:00:00,85.8,79.59,73,Clouds,overcast clouds,0.0,1005,1.67,261,100
06/25/2024 14:00:00,84.54,78.75,75,Clouds,overcast clouds,0.0,1005,0.45,123,100
06/25/2024 15:00:00,84.54,78.66,75,Clouds,overcast clouds,0.0,1006,0.45,58,99
06/25/2024 16:00:00,82.63,78.66,77,Clear,clear sky,0.0,1005,5.14,190,0
06/25/2024 17:00:00,83.55,77.67,78,Clear,clear sky,0.0,1006,4.63,190,0
06/25/2024 18:00:00,80.64,76.66,80,Clear,clear sky,0.0,1006,3.09,220,0
06/25/2024 19:00:00,79.65,76.55,85,Clouds,broken clouds,0.0,1007,2.24,10,75
06/25/2024 20:00:00,79.63,75.74,84,Clouds,broken clouds,0.0,1007,2.24,16,75
06/25/2024 21:00:00,80.62,74.75,84,Clouds,broken clouds,0.0,1008,1.54,330,75
06/25/2024 22:00:00,81.63,77.67,80,Clouds,broken clouds,0.0,1008,2.57,360,75
06/25/2024 23:00:00,83.62,77.67,77,Clouds,broken clouds,0.0,1009,1.54,40,75
06/26/2024 00:00:00,85.78,79.66,72,Clouds,broken clouds,0.0,1009,3.6,30,75
06/26/2024 01:00:00,87.75,81.66,71,Clouds,broken clouds,0.0,1009,3.6,50,75
06/26/2024 02:00:00,87.78,81.66,69,Clouds,broken clouds,0.0,1008,3.09,70,75
06/26/2024 03:00:00,90.81,83.66,63,Clouds,broken clouds,0.0,1008,3.09,80,75
06/26/2024 04:00:00,91.58,85.59,61,Clouds,broken clouds,0.0,1008,3.09,120,75
06/26/2024 05:00:00,91.54,85.62,65,Clouds,broken clouds,0.0,1008,3.09,130,75
06/26/2024 06:00:00,88.75,83.66,64,Clouds,broken clouds,0.0,1008,7.2,110,75
06/26/2024 07:00:00,88.75,82.02,62,Clouds,broken clouds,0.0,1009,6.17,110,75
06/26/2024 08:00:00,86.59,79.66,65,Clouds,broken clouds,0.0,1009,7.72,110,75
06/26/2024 09:00:00,83.62,78.42,68,Clouds,broken clouds,0.0,1010,6.17,110,75
06/26/2024 10:00:00,81.59,77.67,70,Clouds,broken clouds,0.0,1010,6.17,100,75
06/26/2024 11:00:00,79.65,76.62,70,Clouds,broken clouds,0.0,1011,5.66,90,75
06/26/2024 12:00:00,80.62,76.6,66,Clouds,broken clouds,0.0,1012,5.66,100,75
06/26/2024 13:00:00,79.65,76.05,64,Clouds,broken clouds,0.0,1013,4.12,80,75
06/26/2024 14:00:00,79.63,75.65,66,Clouds,broken clouds,0.0,1013,4.12,70,75
06/26/2024 15:00:00,79.63,75.65,66,Clouds,broken clouds,0.0,1013,4.12,70,75
06/26/2024 16:00:00,78.64,74.66,65,Rain,heavy intensity rain,6.14,1013,3.6,60,75
06/26/2024 17:00:00,78.62,73.65,67,Clouds,broken clouds,0.0,1013,3.6,50,75
06/26/2024 18:00:00,77.65,73.65,68,Clouds,broken clouds,0.0,1013,3.6,40,75
06/26/2024 19:00:00,77.63,73.65,72,Clouds,broken clouds,0.0,1013,2.57,30,75
06/26/2024 20:00:00,76.24,72.66,74,Clouds,broken clouds,0.0,1014,3.6,10,75
06/26/2024 21:00:00,76.24,73.65,75,Clouds,broken clouds,0.0,1014,3.6,20,75
06/26/2024 22:00:00,78.58,74.75,69,Clouds,broken clouds,0.0,1014,5.14,50,75
06/26/2024 23:00:00,80.55,76.05,67,Clouds,broken clouds,0.0,1014,4.12,50,75
06/27/2024 00:00:00,82.54,77.67,65,Clouds,broken clouds,0.0,1015,4.12,60,75
06/27/2024 01:00:00,83.59,79.05,60,Clouds,broken clouds,0.0,1014,3.09,40,75
06/27/2024 02:00:00,84.63,79.05,61,Clouds,broken clouds,0.0,1014,2.57,60,75
06/27/2024 03:00:00,86.63,79.66,60,Clouds,broken clouds,0.0,1013,4.12,100,75
06/27/2024 04:00:00,86.76,81.66,58,Clouds,broken clouds,0.0,1012,4.12,90,75
06/27/2024 05:00:00,87.62,81.66,54,Clouds,broken clouds,0.0,1012,3.6,90,75
06/27/2024 06:00:00,86.59,80.74,55,Clouds,broken clouds,0.0,1012,4.63,120,75
06/27/2024 07:00:00,85.59,77.76,60,Clouds,broken clouds,0.0,1011,4.12,170,75
06/27/2024 08:00:00,82.58,76.75,64,Clouds,broken clouds,0.0,1011,7.2,200,75
06/27/2024 09:00:00,80.64,75.74,67,Rain,light rain,0.33,1012,6.17,190,75
06/27/2024 10:00:00,79.59,73.74,71,Rain,light rain,0.14,1012,5.14,180,75
06/27/2024 11:00:00,78.58,73.74,73,Clouds,broken clouds,0.0,1012,5.66,180,75
06/27/2024 12:00:00,77.65,73.62,76,Clouds,broken clouds,0.0,1012,5.14,160,75
06/27/2024 13:00:00,76.64,72.66,79,Clouds,broken clouds,0.0,1012,5.14,150,75
06/27/2024 14:00:00,76.59,72.75,80,Clouds,broken clouds,0.0,1013,5.14,160,75
06/27/2024 15:00:00,76.66,72.75,79,Clouds,broken clouds,0.0,1013,5.66,190,75
06/27/2024 16:00:00,75.63,72.61,81,Clouds,broken clouds,0.0,1013,6.17,190,75
06/27/2024 17:00:00,76.64,71.62,80,Rain,moderate rain,2.73,1013,5.14,190,75
06/27/2024 18:00:00,75.63,70.75,82,Rain,heavy intensity rain,6.89,1012,4.63,190,75
06/27/2024 19:00:00,74.79,70.61,86,Rain,light rain,0.15,1012,4.12,180,75
06/27/2024 20:00:00,74.64,70.5,86,Rain,heavy intensity rain,5.62,1012,4.12,190,75
06/27/2024 21:00:00,74.64,70.5,87,Rain,heavy intensity rain,15.09,1013,2.57,200,75
06/27/2024 22:00:00,73.78,70.5,90,Rain,light intensity shower rain,10.6,1013,3.09,180,75
06/27/2024 23:00:00,73.62,70.5,92,Rain,heavy intensity shower rain,6.48,1012,1.54,150,75
06/28/2024 00:00:00,72.79,70.5,93,Rain,shower rain,7.78,1013,2.57,110,75
06/28/2024 01:00:00,72.93,70.66,94,Rain,light intensity shower rain,5.96,1013,4.12,120,75
06/28/2024 02:00:00,73.63,70.66,94,Rain,light intensity shower rain,7.09,1012,5.14,120,75
06/28/2024 03:00:00,73.78,70.66,94,Rain,shower rain,7.09,1011,8.23,180,75
06/28/2024 04:00:00,72.64,68.67,92,Rain,heavy intensity shower rain,5.62,1010,5.66,160,75
06/28/2024 05:00:00,74.05,68.76,95,Rain,shower rain,4.47,1010,3.09,300,75
06/28/2024 06:00:00,74.05,70.66,94,Rain,light intensity shower rain,7.09,1007,4.63,260,75
06/28/2024 07:00:00,74.05,71.62,92,Rain,light intensity shower rain,5.12,1008,3.6,290,75
06/28/2024 08:00:00,73.62,70.61,94,Rain,heavy intensity shower rain,3.79,1007,2.57,320,75
06/28/2024 09:00:00,72.79,70.5,97,Rain,shower rain,1.54,1008,3.09,340,75
06/28/2024 10:00:00,72.79,69.75,96,Rain,light intensity shower rain,3.99,1008,3.09,310,75
06/28/2024 11:00:00,72.64,69.62,96,Rain,light intensity shower rain,5.62,1009,3.6,300,75
06/28/2024 12:00:00,71.78,69.62,95,Rain,shower rain,3.58,1009,2.57,320,75
06/28/2024 13:00:00,71.64,68.76,96,Rain,shower rain,0.54,1009,3.09,350,75
06/28/2024 14:00:00,73.02,68.76,95,Rain,light intensity shower rain,1.68,1009,3.09,280,75
06/28/2024 15:00:00,72.05,68.76,96,Rain,light intensity shower rain,0.41,1009,2.57,40,75
06/28/2024 16:00:00,72.3,68.56,95,Clouds,broken clouds,0.0,1008,4.12,20,75
06/28/2024 17:00:00,72.05,68.67,96,Mist,mist,0.0,1008,4.63,20,75
06/28/2024 18:00:00,71.62,68.67,94,Rain,light intensity shower rain,0.25,1008,3.6,30,75
06/28/2024 19:00:00,72.64,68.67,94,Rain,light intensity shower rain,2.11,1008,3.6,20,75
06/28/2024 20:00:00,71.62,68.76,92,Rain,light rain,0.18,1009,4.12,40,75
06/28/2024 21:00:00,72.64,68.76,92,Rain,light intensity shower rain,0.11,1009,3.6,20,75
06/28/2024 22:00:00,72.55,68.76,93,Clouds,broken clouds,0.0,1009,2.57,20,75
06/28/2024 23:00:00,74.55,70.25,92,Clouds,broken clouds,0.0,1009,2.57,40,75
06/29/2024 00:00:00,74.05,71.26,88,Clouds,broken clouds,0.0,1010,3.09,70,75
06/29/2024 01:00:00,77.59,74.66,81,Rain,light rain,0.21,1010,2.57,70,75
06/29/2024 02:00:00,79.79,74.82,75,Clouds,broken clouds,0.0,1010,2.06,60,75
06/29/2024 03:00:00,81.55,78.04,72,Clouds,overcast clouds,0.0,1009,0.89,254,100
06/29/2024 04:00:00,83.55,78.26,66,Clouds,overcast clouds,0.0,1009,0.89,105,94
06/29/2024 05:00:00,86.79,81.05,62,Clouds,overcast clouds,0.0,1009,0.89,166,85
06/29/2024 06:00:00,86.63,81.75,65,Clouds,overcast clouds,0.0,1009,0.45,149,88
06/29/2024 07:00:00,86.79,82.26,63,Clouds,scattered clouds,0.0,1009,2.68,167,49
06/29/2024 08:00:00,85.78,80.22,65,Clouds,broken clouds,0.0,1009,3.09,150,75
06/29/2024 09:00:00,83.66,80.26,64,Clouds,few clouds,0.0,1010,4.12,190,20
06/29/2024 10:00:00,81.79,76.75,70,Clouds,few clouds,0.0,1010,6.69,190,20
06/29/2024 11:00:00,79.65,74.75,75,Clouds,scattered clouds,0.0,1011,4.12,200,40
06/29/2024 12:00:00,77.65,73.74,77,Clouds,broken clouds,0.0,1011,6.17,200,75
06/29/2024 13:00:00,76.64,72.75,81,Clouds,few clouds,0.0,1011,5.14,200,20
06/29/2024 14:00:00,76.64,72.75,83,Clouds,few clouds,0.0,1011,5.14,200,20
06/29/2024 15:00:00,75.63,72.05,85,Clouds,few clouds,0.0,1011,5.14,200,20
